Time,Entity2,Entity2,Entity2,Entity2,Entity2,Entity2,Entity1,Entity1,Entity1,Entity1,Entity1,Entity1,Entity0,Entity0,Entity0,Entity0,Entity0,Entity0,Entity4,Entity4,Entity4,Entity4,Entity4,Entity4,Entity3,Entity3,Entity3,Entity3,Entity3,Entity3
81.89932,-761.5943,322182.44,1932.0425,-4.259033,-1.50305,8.757694,-1052.1427,211955.72,46.955822,-5.25971,0.25793308,0.19346856,-4.789795,-357538.9,-36.9193,0.8178474,3.5910883,-0.18725546,-464.37183,-713168.94,1411.2869,-0.29876888,8.1919365,6.364174,604.32166,971529.0,366.34332,0.3681109,-11.095717,1.6524901
81.99932,-1131.5458,322092.84,2640.8523,-4.757793,-0.66695935,8.51812,-1494.4005,212017.53,62.595993,-5.5194364,1.2574358,0.18772914,89.38119,-357252.34,-52.093784,1.4773798,3.378262,-0.18259206,-432.6139,-712498.44,1926.3442,1.0728011,8.120164,6.189316,557.9955,970621.06,500.08105,-1.4972137,-10.991021,1.6070981
82.09932,-1541.2715,322075.53,3327.8252,-5.216265,0.25902027,8.20504,-1956.6013,212163.38,77.71715,-5.7320375,2.3020093,0.18036915,237.36432,-356987.9,-66.83896,2.1250155,3.0438201,-0.17635357,-288.44214,-711843.44,2425.4705,2.436818,7.7943354,5.961046,358.79706,969734.8,629.6831,-3.3519375,-10.5408325,1.5478375
82.19932,-1987.3845,322137.75,3986.959,-5.63035,1.2672355,7.820883,-2434.8335,212396.81,92.18704,-5.895509,3.3828137,0.17144613,438.08087,-356755.56,-81.02614,2.7551284,2.590201,-0.16858801,-32.6878,-711224.75,2904.3044,3.781495,7.2163305,5.6811376,7.883789,968898.6,754.01697,-5.1800327,-9.747768,1.4751685
82.29932,-2466.1628,322286.1,4612.4565,-5.9963064,2.349274,7.368709,-2925.0232,212720.66,105.87825,-6.0082574,4.4906416,0.16103148,689.98883,-356565.03,-94.5307,3.362209,2.020889,-0.1593569,332.84622,-710663.2,3358.6345,5.095142,6.3902235,5.3518205,-492.26553,968140.6,871.98914,-6.965605,-8.617432,1.38967
82.399315,-2973.578,322526.53,5198.7764,-6.310789,3.4960313,6.852188,-3422.9675,213136.97,118.669334,-6.069122,5.6159945,0.14920998,991.09265,-356425.8,-107.233154,3.9409146,1.3403947,-0.14873488,805.3937,-710179.0,3784.4353,6.366266,5.322266,4.9757676,-1137.8623,967488.44,982.5544,-8.693031,-7.158383,1.292036
82.49931,-3505.3271,322864.2,5740.6846,-6.57088,4.6977854,6.2755704,-3924.3699,213647.0,130.44594,-6.077385,6.749164,0.13607915,1338.9569,-356346.97,-119.02028,4.4861164,0.55422163,-0.1368091,1381.2412,-709792.0,4177.9053,7.583673,4.0208507,4.5560737,-1923.8308,966969.06,1084.7257,-10.347099,-5.382094,1.18307
82.59931,-4056.871,323303.44,6233.3022,-6.774117,5.944275,5.6436567,-4424.8784,214251.23,141.10187,-6.0327835,7.880315,0.12174852,1730.7233,-356337.12,-129.78615,4.9929466,-0.33117056,-0.123678625,2055.7512,-709521.4,4535.502,8.736572,2.4964576,4.0962334,-2843.839,966608.3,1177.5831,-11.913144,-3.3028753,1.0636792
82.69931,-4623.469,323847.78,6672.152,-6.91852,7.2247868,4.9617605,-4920.124,214949.34,150.54005,-5.9355145,8.99957,0.10633879,2163.1333,-356404.3,-139.4331,5.4568443,-1.3084171,-0.10945366,2823.3975,-709385.3,4853.975,9.814669,0.76157725,3.6001136,-3890.347,966431.06,1260.2825,-13.37718,-0.93776727,0.9348677
82.79931,-5200.2207,324499.84,7053.2,-7.0026126,8.528244,4.2356644,-5405.7554,215740.14,158.67355,-5.7862377,10.0970955,0.089980826,2632.5522,-356556.06,-147.87271,5.8735948,-2.3693035,-0.09425466,3677.8032,-709400.94,5130.397,10.808262,-1.1693795,3.0719223,-5054.66,966460.6,1332.0636,-14.726033,1.6935797,0.7977278
82.89931,-5782.1035,325261.3,7372.8965,-7.0254393,9.843301,3.4715745,-5877.4785,216621.62,165.4263,-5.5860734,11.16319,0.07281462,3134.9978,-356799.06,-155.02661,6.239374,-3.504831,-0.07821136,4611.791,-709584.2,5362.1914,11.708332,-3.2801924,2.516174,-6326.9956,966718.56,1392.2577,-15.947459,4.5690594,0.653432
82.999306,-6364.024,326132.94,7628.2085,-6.986577,11.158442,2.676069,-6331.098,217591.03,170.73395,-5.3365965,12.18837,0.054988116,3666.1743,-357139.38,-160.82724,6.550782,-4.7052903,-0.061461695,5617.441,-709949.75,5547.159,12.506632,-5.5529613,1.9376535,-7696.564,967224.8,1440.2936,-17.03026,7.6642838,0.50322247
83.099304,-6940.855,327114.5,7816.655,-6.8861456,12.462079,1.8560431,-6762.5522,218644.77,174.54453,-5.0398273,13.163455,0.036655985,4221.5054,-357582.22,-165.21863,6.8048797,-5.9603386,-0.04415069,6686.152,-710510.6,5683.502,13.195759,-7.9682474,1.3413754,-9151.649,967997.1,1475.7042,-17.964397,10.952776,0.34840113
83.1993,-7507.4834,328204.78,7936.3296,-6.724809,13.742659,1.0186499,-7167.9497,219778.52,176.81897,-4.6982155,14.079655,0.017978292,4796.174,-358131.88,-168.15689,6.999214,-7.25909,-0.026429199,7808.7124,-711278.4,5769.84,13.769234,-10.505236,0.73254144,-10679.71,969051.06,1498.1313,-18.741081,14.406193,0.19031872
83.2993,-8058.857,329401.72,7985.925,-6.503776,14.988762,0.17123991,-7543.6094,220987.2,177.53159,-4.314623,14.928644,-0.0008808598,5385.1626,-358791.8,-169.61078,7.1318517,-8.590204,-0.008452617,8975.381,-712262.7,5805.228,14.221562,-13.141907,0.116496205,-12267.482,970399.7,1507.3295,-19.35287,17.994558,0.030362874
83.3993,-8590.027,330702.22,7964.748,-6.2247934,16.189205,-0.6787033,-7886.0884,222265.08,176.67046,-3.8923025,15.702647,-0.019754771,5983.2964,-359564.5,-169.56204,7.201391,-9.941987,0.009620454,10175.963,-713471.44,5789.169,14.548293,-15.855222,-0.50131965,-13901.092,972053.8,1503.1692,-19.793743,21.686516,-0.13005374
83.4993,-9096.198,332102.22,7872.733,-5.890135,17.333149,-1.5236285,-8192.224,223605.72,174.23755,-3.434872,16.39451,-0.03847561,6585.2886,-360451.44,-168.0057,7.2069883,-11.302487,0.027629597,11399.901,-714910.6,5721.6206,14.74607,-18.62132,-1.115417,-15566.174,974021.4,1485.6398,-20.05916,25.449596,-0.28950584
83.5993,-9572.765,333596.78,7710.4453,-5.5025835,18.410187,-2.3559837,-8459.152,225002.16,170.24893,-2.9462833,16.997768,-0.056875907,7185.784,-361453.12,-164.95024,7.1483626,-12.659606,0.045414004,12636.366,-716584.1,5603.0,14.812664,-21.41573,-1.7203069,-17247.994,976307.75,1454.8492,-20.146126,29.250504,-0.44656825
83.699295,-10015.361,335180.12,7479.084,-5.0654135,19.410456,-3.1682847,-8684.349,226446.84,164.73465,-2.4307919,17.506712,-0.074790046,7779.4106,-362569.0,-160.41756,7.0258083,-14.001202,0.06281392,13874.352,-718493.8,5434.184,14.747009,-24.213575,-2.3105497,-18931.576,978915.3,1411.0251,-20.053223,33.055405,-0.5998286
83.79929,-10419.9,336845.66,7180.4736,-4.5823636,20.324717,-3.953182,-8865.6455,227931.78,157.73863,-1.8929193,17.916445,-0.0920558,8360.825,-363797.6,-154.44298,6.8401937,-15.3152,0.07967208,15102.7705,-720639.44,5216.5054,14.549222,-26.989803,-2.8808055,-20601.848,981843.8,1354.5134,-19.780636,36.830223,-0.7479001
83.89929,-10782.615,338585.97,6817.0557,-4.0576057,21.144453,-4.703529,-9001.258,229448.55,149.31842,-1.3374155,18.222929,-0.1085158,8924.763,-365136.34,-147.075,6.5929594,-16.5897,0.09583516,16310.558,-723018.8,4951.744,14.220605,-29.719406,-3.4258814,-22243.758,985090.1,1285.7764,-19.330172,40.54095,-0.88943464
83.99929,-11100.092,340392.97,6391.869,-3.495716,21.861946,-5.4124475,-9089.803,230988.4,139.54471,-0.7692182,18.423038,-0.124018975,9466.087,-366581.66,-138.37494,6.286111,-17.81309,0.11115515,17486.773,-725627.5,4642.1143,13.763644,-32.377644,-3.9407804,-23842.434,988648.06,1205.3888,-18.705248,44.153957,-1.0231346
84.09929,-11369.299,342257.9,5908.53,-2.9016333,22.470358,-6.0733924,-9130.311,232542.39,128.50084,-0.1934092,18.514587,-0.13842203,9979.828,-368129.03,-128.41656,5.922205,-18.974146,0.12549083,18620.68,-728459.0,4290.25,13.182009,-34.940277,-4.4207487,-25383.285,992508.9,1114.0344,-17.91088,47.636288,-1.1477655
84.19929,-11587.636,344171.47,5371.202,-2.2806134,22.963795,-6.680215,-9122.247,234101.31,116.28218,0.38483095,18.49636,-0.15159076,10461.245,-369773.0,-117.285446,5.504328,-20.062145,0.13870901,19701.88,-731504.75,3899.183,12.480514,-37.383785,-4.8613205,-26852.18,996660.9,1012.5004,-16.953648,50.955986,-1.262168
84.299286,-11752.937,346123.9,4784.565,-1.6381917,23.337376,-7.2272205,-9065.508,235655.89,102.99532,0.96026826,18.368132,-0.16340141,10905.8545,-371507.2,-105.07832,5.036077,-21.066965,0.15068588,20720.377,-734754.25,3472.3193,11.665091,-39.685593,-5.2583613,-28235.531,1001089.7,901.6711,-15.841648,54.08237,-1.3652683
84.399284,-11863.514,348105.0,4153.7744,-0.9801302,23.587278,-7.709226,-8960.44,237196.89,88.75721,1.5276637,18.130674,-0.17374179,11309.49,-373324.4,-91.9023,4.521528,-21.979177,0.16130818,21666.7,-738195.1,3013.4104,10.742744,-41.824276,-5.6081085,-29520.479,1005778.5,782.5205,-14.58444,56.986343,-1.4560895
84.49928,-11918.162,350104.22,3484.419,-0.31236744,23.710785,-8.121609,-8807.824,238715.1,73.694145,2.0818195,17.785763,-0.18251248,11668.323,-375216.66,-77.87394,3.9652028,-22.790142,0.17047432,22531.96,-741813.25,2526.5225,9.7214985,-43.779774,-5.907207,-30694.953,1010707.8,656.1044,-13.192957,59.640663,-1.5337603
84.59928,-11916.186,352110.84,2782.4731,0.35903406,23.70632,-8.460357,-8608.888,240201.45,57.940742,2.6176295,17.336164,-0.18962781,11978.922,-377175.16,-63.118324,3.372033,-23.492096,0.17809546,23307.982,-745592.7,2016.002,8.610324,-45.533577,-6.1527467,-31747.848,1015856.06,523.55115,-11.679426,62.020203,-1.5975249
84.69928,-11857.403,354114.03,2054.246,1.0279427,23.573471,-8.722108,-8365.286,241647.19,41.638733,3.130124,16.785625,-0.19501682,12238.272,-379190.6,-47.767914,2.7473173,-24.078228,0.18409635,23987.342,-749516.0,1486.4373,7.419073,-47.068928,-6.34229,-32669.094,1021199.5,386.05225,-10.057268,64.10221,-1.6467503
84.79928,-11742.15,356102.9,1306.3251,1.6882124,23.313002,-8.904188,-8079.095,243043.83,24.935726,3.61452,16.138838,-0.19862393,12443.812,-381252.97,-31.961422,2.0966744,-24.54275,0.18841621,24563.459,-753564.4,942.61926,6.15839,-48.37096,-6.4739,-33449.766,1026712.5,244.8516,-8.3409815,65.86654,-1.6809337
84.89928,-11571.288,358066.66,545.5181,2.3337417,22.926855,-9.0046425,-7752.7983,244383.3,7.9838924,4.066264,15.401407,-0.20040968,12593.462,-383351.88,-15.842581,1.4259953,-24.88096,0.19100937,25030.678,-757717.7,389.49817,4.8396215,-49.426876,-6.5461617,-34082.2,1032367.6,101.23447,-6.54601,67.29584,-1.6997074
84.999275,-11346.196,359994.66,-221.20801,2.958529,22.418146,-9.022256,-7389.2603,245658.05,-9.061403,4.4810767,14.57981,-0.20035116,12685.646,-385476.53,0.44114494,0.7413902,-25.089298,0.19184582,25384.309,-761954.8,-167.86093,3.4747162,-50.226078,-6.558199,-34560.035,1038136.1,-43.483986,-4.6886244,68.37575,-1.7028439
85.09927,-11068.76,361876.56,-986.79065,3.5567281,21.791142,-8.956573,-6991.707,246861.06,-26.043015,4.8549943,13.681341,-0.19844241,12719.309,-387615.8,16.739895,0.049135685,-25.165377,0.19091162,25620.676,-766253.7,-724.3236,2.0761223,-50.76027,-6.5096874,-34878.31,1043988.0,-187.97064,-2.7857628,69.095055,-1.6902589
85.19927,-10741.367,363702.4,-1744.136,4.1227064,21.051231,-8.807908,-6563.7017,247985.94,-42.803455,5.184411,12.714048,-0.1946946,12693.933,-389758.4,32.902786,-0.64438486,-25.108025,0.18820919,25737.184,-770591.56,-1274.7336,0.6566744,-51.023575,-6.4008636,-35033.52,1049892.4,-330.88663,-0.85488415,69.44583,-1.6620135
85.29927,-10366.878,365462.7,-2486.1855,4.6510954,20.204885,-8.577349,-6109.1084,249027.0,-59.186375,5.4661117,11.686668,-0.18913598,12609.543,-391892.94,48.779316,-1.3327379,-24.917305,0.18375738,25732.324,-774945.3,-1813.9607,-0.77052784,-51.012592,-6.232525,-35023.645,1055817.8,-470.89984,1.0861855,69.423515,-1.618315
85.39927,-9948.612,367148.47,-3205.981,5.1368475,19.259604,-8.266752,-5632.0654,249979.31,-75.038025,5.6973085,10.608549,-0.18181197,12466.721,-394008.0,64.220764,-2.009501,-24.594524,0.17759147,25605.72,-779291.44,-2336.9482,-2.1922321,-50.726463,-6.0060287,-34848.203,1061732.1,-606.69745,3.0194216,69.02701,-1.5595154
85.49927,-9490.316,368751.47,-3896.732,5.575283,18.223854,-7.8787346,-5136.94,250838.73,-90.208694,5.8756666,9.489565,-0.17278463,12266.59,-396092.4,79.0816,-2.668322,-24.142227,0.16976292,25358.121,-783606.5,-2838.7622,-3.5951605,-50.16688,-5.723282,-34508.242,1067603.6,-736.99817,4.9267673,68.2587,-1.48611
85.599266,-8996.134,370264.16,-4551.8794,5.962138,17.107002,-7.4166503,-4628.298,251602.0,-104.5542,5.9993343,8.340034,-0.16213235,12010.821,-398135.12,93.22087,-3.3029802,-23.56419,0.1603391,24991.416,-787867.2,-3314.6377,-4.966132,-49.338127,-5.386731,-34006.363,1073400.6,-860.56476,6.7903047,67.12445,-1.3987337
85.699265,-8470.568,371679.78,-5165.1606,6.2936068,15.919226,-6.8845696,-4110.8564,252266.72,-117.93724,6.0669603,7.1706176,-0.14994928,11701.614,-400125.47,106.50357,-3.9074442,-22.865385,0.1494027,24508.623,-792050.5,-3760.0251,-6.292191,-48.247017,-4.9993405,-33346.7,1079091.9,-976.2159,8.59242,65.63362,-1.2981563
85.79926,-7918.4463,372992.5,-5730.67,6.566383,14.671432,-6.2872443,-3589.4456,252831.42,-130.22878,6.0777144,5.99223,-0.13634446,11341.6875,-402053.2,118.80197,-4.4759326,-22.051954,0.1370511,23913.87,-796134.1,-4170.6353,-7.5607285,-46.90288,-4.5645704,-32534.895,1084646.9,-1082.8378,10.315975,63.798958,-1.1852759
85.89926,-7344.872,374197.38,-6242.9165,6.777693,13.375155,-5.6300683,-3068.959,253295.56,-141.30927,6.031296,4.8159313,-0.12144096,10934.251,-403908.62,129.99686,-5.0029683,-21.131151,0.12339566,23212.363,-800096.6,-4542.481,-8.759602,-45.317486,-4.086347,-31578.06,1090036.5,-1179.3951,11.944473,61.636524,-1.0611122
85.99926,-6755.182,375290.53,-6696.8813,6.9253283,12.042458,-4.919033,-2554.3108,253659.58,-151.06995,5.9279437,3.6528268,-0.10537488,10482.984,-405682.7,139.97876,-5.4834332,-20.11129,0.108560644,22410.352,-803917.56,-4871.919,-9.877257,-43.504944,-3.569031,-30484.717,1095233.1,-1264.9419,13.462215,59.165577,-0.9267971
86.09926,-6154.897,376269.1,-7088.0684,7.0076714,10.685816,-4.160675,-2050.3882,253924.81,-159.41391,5.768436,2.513962,-0.08829409,9992.0,-407367.1,148.64902,-5.912622,-19.001667,0.09268223,21515.066,-807577.6,-5155.685,-10.902841,-41.481606,-3.0173774,-29264.727,1100210.5,-1338.6306,14.854464,56.40841,-0.7835655
86.19926,-5549.67,377131.28,-7412.5503,7.023715,9.318005,-3.3620179,-1562.0051,254093.64,-166.25713,5.554089,1.4102169,-0.07035696,9465.814,-408954.28,155.92091,-6.2862873,-17.81249,0.07590729,20534.67,-811059.06,-5390.931,-11.826311,-39.26592,-2.4364965,-27929.215,1104944.5,-1399.7214,16.107582,53.39016,-0.632744
86.299255,-4945.2344,377876.4,-7667.012,6.973075,7.9519806,-2.5305088,-1093.8558,254169.31,-171.52934,5.286749,0.35219967,-0.051730916,8909.305,-410437.66,161.72047,-6.6006856,-16.554781,0.058392078,19478.182,-814345.8,-5575.2524,-12.638539,-36.87826,-1.831805,-26490.467,1109413.2,-1447.59,17.209183,50.138596,-0.47573906
86.399254,-4347.348,378504.9,-7848.788,6.856002,6.600758,-1.6739519,-650.4685,254156.0,-175.17491,4.9687767,-0.6498553,-0.032590948,8327.665,-411811.56,165.98737,-6.8526173,-15.240274,0.040300816,18355.398,-817423.44,-5706.718,-13.331404,-34.34077,-1.2089787,-24961.824,1113597.2,-1481.7346,18.148247,46.683865,-0.31402436
86.49925,-3761.741,379018.38,-7955.8896,6.6733813,5.2772865,-0.80043596,-236.16142,254058.78,-177.15338,4.603032,-1.5861893,-0.013117956,7726.359,-413071.3,168.67552,-7.0394597,-13.881323,0.02180418,17176.805,-820279.5,-5783.888,-13.897875,-31.677145,-0.5738991,-23357.566,1117479.5,-1501.7817,18.915245,43.05824,-0.14912705
86.59925,-3194.0579,379419.5,-7987.0337,6.426734,3.9943223,0.081741095,145.00116,253883.55,-177.44003,4.1928477,-2.4476168,0.0065029226,7111.0713,-414213.4,169.75375,-7.1592007,-12.490772,0.0030777175,15953.482,-822903.56,-5805.8374,-14.332094,-28.912434,0.067400455,-21692.775,1121046.2,-1507.4906,19.502243,39.29581,0.017386392
86.69925,-2649.8042,379712.06,-7941.658,6.1182027,2.7643092,0.96415,489.24927,253636.98,-176.02626,3.7420025,-3.2256176,0.026084054,6487.653,-415235.34,169.20615,-7.2104583,-11.081847,-0.015699796,14697.005,-825287.56,-5772.163,-14.629441,-26.072796,0.70879215,-19983.205,1124286.2,-1498.7568,19.902988,35.432182,0.18392482
86.79925,-2134.2917,379900.94,-7819.935,5.7505393,1.5992514,1.8383107,793.1468,253326.5,-172.91977,3.2546895,-3.912426,0.045437105,5862.068,-416135.84,167.03235,-7.192504,-9.668026,-0.03434807,13419.337,-827425.56,-5682.9966,-14.786585,-23.185265,1.3441119,-18245.135,1127191.6,-1475.6144,20.112986,31.504143,0.34888774
86.89925,-1652.5859,379992.03,-7622.7725,5.3270807,0.5105969,2.6957738,1053.6266,252960.2,-168.14464,2.7354767,-4.5011106,0.06437486,5240.3345,-416914.84,163.24767,-7.1052713,-8.262911,-0.05268702,12132.709,-829314.0,-5539.005,-14.801525,-20.277489,1.9672185,-16495.203,1129757.5,-1438.2365,20.129553,27.549303,0.51068056
86.999245,-1209.455,379992.2,-7351.8135,4.851723,-0.49087936,3.5282028,1268.0238,252546.75,-161.74121,2.1892676,-4.985648,0.08271303,4628.4707,-417573.34,157.88307,-6.9493637,-6.8800983,-0.0705385,10849.518,-830951.75,-5341.389,-14.673629,-17.377476,2.5720537,-14750.271,1131982.5,-1386.9347,19.951862,23.605757,0.6677303
87.09924,-809.3199,379909.3,-7009.426,4.3288875,-1.395185,4.3274555,1434.105,252095.36,-153.76585,1.6212546,-5.3609915,0.10027209,4032.431,-418113.6,150.98505,-6.7260528,-5.533047,-0.087728076,9582.191,-832340.2,-5091.8765,-14.403641,-14.513317,3.152701,-13027.242,1133868.4,-1322.1576,19.580963,19.711706,0.8185006
87.19924,-456.2101,379752.06,-6598.6846,3.7634816,-2.1932132,5.0856643,1550.0922,251615.61,-144.29048,1.0368721,-5.623122,0.11687902,3458.0505,-418539.03,142.61522,-6.437271,-4.234947,-0.10408673,8343.077,-833483.06,-4792.709,-13.99369,-11.712916,3.7034447,-11342.902,1135420.5,-1244.487,19.019787,15.905095,0.96150744
87.29924,-153.71999,379529.9,-6123.348,3.1608558,-2.8768408,5.7953176,1614.6857,251117.48,-133.40207,0.44174564,-5.7691035,0.13236912,2910.9878,-418854.25,132.8499,-6.0856023,-2.9985862,-0.11945257,7144.316,-834386.5,-4446.624,-13.447279,-9.003718,4.218828,-9713.759,1136647.2,-1154.6339,18.273134,12.223231,1.0953339
87.39924,95.02863,379253.0,-5587.826,2.5267544,-3.4390128,6.449333,1627.0797,250611.19,-121.20185,-0.1583631,-5.7971134,0.14658758,2396.6685,-419064.94,121.77943,-5.6742573,-1.8362242,-0.13367246,5997.732,-835059.2,-4056.8328,-12.769264,-6.4124365,4.6937075,-8155.879,1137560.4,-1053.4316,17.347645,8.70242,1.2186444
87.49924,287.42197,378932.12,-4997.142,1.8672624,-3.8738217,7.041133,1586.9736,250107.05,-107.80448,-0.7576101,-5.7064734,0.1593912,1920.2275,-419177.8,109.507454,-5.207048,-0.75946724,-0.14660358,4914.699,-835512.06,-3626.9922,-11.9658165,-3.9647822,5.123306,-6684.72,1138174.8,-941.82983,16.251741,5.377601,1.3301984
87.599236,421.38358,378578.53,-4356.889,1.1887482,-4.176575,7.5647106,1494.5802,249615.45,-93.337,-1.3501265,-5.497664,0.17064978,1486.4583,-419200.66,96.149994,-4.688356,0.22085118,-0.15811494,3906.0378,-835758.2,-3161.172,-11.044369,-1.6852078,5.5032625,-5314.9814,1138508.5,-820.8852,14.995569,2.281991,1.4288636
87.699234,495.39874,378203.94,-3673.1782,0.49780363,-4.3438497,8.014695,1350.6267,249146.73,-77.93768,-1.930076,-5.172329,0.18024758,1099.7631,-419142.12,81.83437,-4.1230936,1.0947822,-0.16808872,2981.8994,-835812.9,-2663.8198,-10.013557,0.403345,5.82968,-4060.4487,1138582.2,-691.7524,13.590902,-0.55325246,1.513628
87.79923,508.53494,377820.25,-2952.585,-0.19881934,-4.3735375,8.38641,1156.3525,248711.08,-61.754772,-2.4917128,-4.7332697,0.18808453,764.10516,-419011.8,66.69808,-3.5166612,1.8533688,-0.17642161,2151.66,-835693.5,-2139.718,-8.883147,2.279686,6.0991654,-2933.8523,1138419.8,-555.6732,12.051046,-3.09936,1.5836104
87.89923,460.45444,377439.6,-2202.085,-0.8942745,-4.264876,8.675924,913.5004,248318.38,-44.945084,-3.029439,-4.184424,0.19407737,482.9674,-418820.03,50.8875,-2.8748941,2.48874,-0.18302587,1423.8231,-835419.06,-1593.941,-7.663937,3.9245968,6.3088684,-1946.7334,1138046.9,-413.9651,10.390717,-5.330249,1.6380706
87.99923,351.4233,377074.12,-1428.9897,-1.5816878,-4.018466,8.880097,624.30347,247978.17,-27.67253,-3.5378613,-3.5308392,0.19816062,259.313,-418577.8,34.55651,-2.204012,2.9941988,-0.18783034,805.9282,-835010.4,-1031.8059,-6.367668,5.3210387,6.456513,-1109.3188,1137491.9,-268.0086,8.625902,-7.222805,1.6764176
88.09923,182.31299,376735.97,-640.8763,-2.2542262,-3.6362767,8.996617,291.4668,247699.55,-10.106541,-4.011846,-2.778628,0.20028733,95.552505,-418296.72,17.865025,-1.5105568,3.3642976,-0.19078133,304.46835,-834489.7,-458.82245,-5.006911,6.454338,6.5404253,-430.41095,1136785.2,-119.234375,6.7737193,-8.757137,1.6982168
88.19923,-45.40261,376437.0,154.48572,-2.9051652,-3.1216395,9.024029,-81.85519,247491.05,7.57957,-4.4465723,-1.9349205,0.20042975,-6.485544,-417988.78,0.9774494,-0.8013338,3.5949037,-0.19184324,-75.18486,-833880.5,119.36038,-3.5949495,7.3123546,6.5595565,82.71491,1135958.9,30.890892,4.852251,-9.916801,1.7031957
88.299225,-329.6584,376188.78,949.21063,-3.5279574,-2.4792216,8.961757,-492.08746,247360.55,25.210312,-4.8375826,-1.0077956,0.1985797,-45.576088,-417666.4,-15.938929,-0.08334249,3.6832483,-0.1909991,-328.84067,-833207.44,697.0099,-2.1456523,7.8856163,6.513496,424.39072,1135046.1,180.8787,2.8803716,-10.688989,1.6912473
88.39922,-667.8128,376002.53,1735.3743,-4.1162987,-1.7149928,8.810117,-935.2661,247315.22,42.60975,-5.1808314,-0.006211996,0.19474885,-21.115673,-417342.2,-32.71558,0.6362896,3.6279676,-0.18825084,-453.54266,-832495.75,1268.3662,-0.6733395,8.167442,6.4024806,590.62823,1134081.8,329.23346,0.8775656,-11.064685,1.6624334
88.49922,-1056.6703,375888.84,2505.0935,-4.6641946,-0.8361747,8.57032,-1407.0751,247361.42,59.60327,-5.4727273,1.0600765,0.18896875,66.86691,-417028.84,-49.18442,1.3503785,3.429127,-0.18361944,-447.6075,-831771.4,1827.6997,0.80735785,8.154029,6.2274,579.1715,1133100.6,474.46747,-1.1362625,-11.038793,1.6169846
88.59922,-1492.509,375857.66,3250.605,-5.166022,0.14882082,8.24447,-1902.8873,247504.62,76.01933,-5.710173,2.180612,0.18129069,217.70593,-416739.1,-65.179504,2.0517552,3.0882306,-0.1771449,-310.65198,-831060.44,2369.369,2.2816415,7.8445096,5.9897895,389.5332,1132138.6,615.11597,-3.1409855,-10.610209,1.5552995
88.69922,-1971.1145,375918.16,3964.345,-5.6165876,1.2304688,7.835544,-2417.8086,247749.39,91.69123,-5.890601,3.3443334,0.17178528,430.10074,-416485.44,-80.5387,2.7333374,2.6082184,-0.16888596,-43.60634,-830389.25,2887.878,3.734694,7.2409863,5.691822,23.012283,1131231.2,749.7518,-5.116453,-9.781872,1.4779422
88.79922,-2487.8167,376078.7,4639.027,-6.0111876,2.398216,7.347376,-2946.7234,248099.25,106.458824,-6.0120044,4.539681,0.16054195,702.12305,-416280.16,-95.10536,3.388203,1.9934479,-0.15891966,351.28326,-829783.75,3377.933,5.1518283,6.3485355,5.336291,-517.30273,1130414.0,877.00037,-7.0426965,-8.56076,1.3856379
88.899216,-3037.5354,376346.62,5267.717,-6.3456535,3.6405811,6.7846184,-3484.347,248556.73,120.17017,-6.07296,5.754711,0.14766818,1031.2319,-416135.06,-108.72997,4.00966,1.2496617,-0.1473407,870.4675,-829269.56,3834.4978,6.5186367,5.175179,4.926585,-1226.5518,1129721.5,995.554,-8.90013,-6.957856,1.2792665
88.999214,-3614.8284,376728.28,5843.908,-6.616404,4.945264,6.152706,-4025.2776,249123.31,132.6832,-6.0726466,6.977215,0.13328853,1414.2949,-416061.5,-121.27169,4.5913157,0.38393945,-0.13426062,1509.1202,-828871.25,4252.846,7.82114,3.731824,4.466662,-2098.1384,1129187.2,1104.1855,-10.669756,-4.9880695,1.1598554
89.09921,-4213.9424,377228.94,6361.589,-6.820482,6.299262,5.457804,-4564.048,249799.33,143.86711,-6.0108614,8.194837,0.11754356,1847.6147,-416070.12,-132.59987,5.127147,-0.5953635,-0.119806826,2261.1772,-828612.7,4628.6133,9.045931,2.032175,3.961009,-3123.785,1128843.6,1201.7615,-12.333357,-2.670108,1.0285697
89.19921,-4828.871,377852.62,6815.308,-6.955592,7.688999,4.7067537,-5095.184,250584.03,153.60397,-5.8880253,9.395203,0.10058846,2326.9626,-416170.84,-142.59544,5.611561,-1.6786898,-0.10412139,3119.3867,-828516.2,4957.8413,10.180318,0.09262121,3.4146051,-4293.5996,1128721.1,1287.2542,-13.873692,-0.02632761,0.88670206
89.29921,-5453.411,378602.2,7200.236,-7.0201283,9.10046,3.9070055,-5613.256,251475.58,161.78984,-5.705182,10.566045,0.082591616,2847.618,-416372.62,-151.15225,6.0394573,-2.8553705,-0.0873597,4075.377,-828602.9,5237.0254,11.212457,-2.0679166,2.8328707,-5596.1685,1128848.0,1359.7535,-15.274679,2.9174774,0.7356598
89.39921,-6081.2285,379479.2,7512.2163,-7.013195,10.519329,3.0665493,-6112.9385,252471.02,168.33607,-5.463994,11.695328,0.063733004,3404.4111,-416683.6,-158.17825,6.4062834,-4.1137233,-0.069689035,5119.73,-828891.9,5463.1514,12.131484,-4.428155,2.2216177,-7018.6577,1129250.6,1418.4768,-16.521568,6.1323037,0.5769519
